NumIters	Seconds	LearningRate	loss
159920.0	58796.889698	0.001	0.445739
159940.0	58804.224433	0.001	0.517924
159960.0	58811.610505	0.001	0.341052
159980.0	58818.912395	0.001	0.113294
160000.0	58827.057507	0.001	0.44996
160020.0	58834.260874	0.001	0.181714
160040.0	58841.533545	0.001	0.603988
160060.0	58848.74502	0.001	0.601812
160080.0	58855.990388	0.001	0.119563
160100.0	58863.263325	0.001	0.221513
160120.0	58870.54143	0.001	0.270571
160140.0	58877.83986	0.001	0.928503
160160.0	58885.302513	0.001	0.368328
160180.0	58892.987849	0.001	0.394071
160200.0	58900.379709	0.001	0.549891
160220.0	58907.678385	0.001	0.508105
160240.0	58915.00985	0.001	0.95185
160260.0	58922.425133	0.001	0.113426
160280.0	58929.760018	0.001	0.81209
160300.0	58937.203423	0.001	0.331107
160320.0	58944.59403	0.001	0.290801
160340.0	58952.179733	0.001	0.569894
160360.0	58959.564924	0.001	0.421276
160380.0	58966.806042	0.001	0.401521
160400.0	58974.179066	0.001	0.505137
160420.0	58981.431979	0.001	0.492893
160440.0	58988.795727	0.001	0.209307
160460.0	58996.36121	0.001	0.167657
160480.0	59003.880789	0.001	0.500076
160500.0	59011.278754	0.001	0.186182
160520.0	59018.60541	0.001	0.323723
160540.0	59025.899017	0.001	0.419458
160560.0	59033.352097	0.001	0.250681
160580.0	59040.717888	0.001	0.24285
160600.0	59048.09711	0.001	0.174391
160620.0	59055.368203	0.001	0.236777
160640.0	59062.739001	0.001	0.143478
160660.0	59070.065606	0.001	0.457348
160680.0	59077.407289	0.001	0.550396
160700.0	59084.700134	0.001	0.605979
160720.0	59092.005777	0.001	0.244693
160740.0	59099.358639	0.001	0.163947
160760.0	59106.666981	0.001	0.365413
160780.0	59114.031944	0.001	0.157876
160800.0	59121.319731	0.001	0.503148
160820.0	59128.704182	0.001	0.188912
160840.0	59136.101831	0.001	0.584064
160860.0	59143.391633	0.001	0.425975
160880.0	59150.783161	0.001	0.374891
160900.0	59158.271347	0.001	0.439914
160920.0	59165.746069	0.001	0.280904
160940.0	59173.165684	0.001	0.613501
160960.0	59180.504914	0.001	0.63267
160980.0	59187.899124	0.001	0.431751
161000.0	59195.219592	0.001	0.55833
161020.0	59202.409919	0.001	0.34259
161040.0	59209.901059	0.001	0.632285
161060.0	59217.23778	0.001	0.450406
161080.0	59224.702147	0.001	0.557376
161100.0	59232.141167	0.001	0.414641
161120.0	59239.522881	0.001	0.162137
161140.0	59246.920337	0.001	0.702114
161160.0	59254.144901	0.001	0.845669
161180.0	59261.634307	0.001	0.518766
161200.0	59269.118861	0.001	0.185795
161220.0	59276.383497	0.001	0.161553
161240.0	59283.613839	0.001	0.22962
161260.0	59290.92487	0.001	0.748873
161280.0	59298.267969	0.001	0.603833
161300.0	59305.617506	0.001	0.177215
161320.0	59312.862475	0.001	0.217316
161340.0	59320.177436	0.001	0.257317
161360.0	59327.54153	0.001	0.241633
161380.0	59334.903692	0.001	0.469971
161400.0	59342.19929	0.001	0.161265
161420.0	59349.603596	0.001	0.067664
161440.0	59357.072345	0.001	0.444805
161460.0	59364.446569	0.001	0.371684
161480.0	59371.797273	0.001	0.846883
161500.0	59379.284761	0.001	0.111586
161520.0	59386.5782	0.001	0.358394
161540.0	59394.404529	0.001	0.181234
161560.0	59401.799872	0.001	0.0722356
161580.0	59409.258951	0.001	0.420536
161600.0	59416.765306	0.001	0.167175
161620.0	59424.15987	0.001	0.474456
161640.0	59431.612001	0.001	0.121206
161660.0	59438.91206	0.001	0.0600506
161680.0	59446.329643	0.001	0.725103
161700.0	59453.60651	0.001	0.43436
161720.0	59461.109438	0.001	0.441989
161740.0	59468.387737	0.001	0.176124
161760.0	59475.692294	0.001	0.537319
161780.0	59483.172232	0.001	0.308795
161800.0	59490.657692	0.001	0.894776
161820.0	59498.102597	0.001	0.376572
161840.0	59505.446825	0.001	0.115673
161860.0	59512.848917	0.001	0.139958
161880.0	59520.118278	0.001	0.409564
161900.0	59527.528707	0.001	0.304849
161920.0	59534.802877	0.001	0.687262
161940.0	59542.084007	0.001	0.393036
161960.0	59549.56952	0.001	0.661539
161980.0	59556.928252	0.001	0.582423
162000.0	59564.367971	0.001	0.0949419
162020.0	59571.866194	0.001	0.544306
162040.0	59579.32795	0.001	0.381674
162060.0	59586.533028	0.001	0.572267
162080.0	59593.994355	0.001	0.317764
162100.0	59601.305493	0.001	0.19948
162120.0	59608.660992	0.001	0.0937672
162140.0	59615.844401	0.001	0.165718
162160.0	59623.220878	0.001	0.813781
162180.0	59630.534603	0.001	0.134085
162200.0	59637.965298	0.001	0.153147
162220.0	59645.335141	0.001	0.143326
162240.0	59652.648643	0.001	0.150965
162260.0	59659.879587	0.001	0.399168
162280.0	59667.290839	0.001	0.320288
162300.0	59674.539577	0.001	0.53661
162320.0	59681.717118	0.001	0.177405
162340.0	59689.099504	0.001	0.577231
162360.0	59696.522616	0.001	0.546745
162380.0	59703.857162	0.001	0.792962
162400.0	59711.254282	0.001	0.251873
162420.0	59718.606036	0.001	0.183343
162440.0	59725.925962	0.001	0.417901
162460.0	59733.183782	0.001	0.516079
162480.0	59740.463848	0.001	0.185621
162500.0	59747.981506	0.001	0.105224
162520.0	59755.251154	0.001	0.33501
162540.0	59762.608201	0.001	0.262907
162560.0	59769.936107	0.001	0.425327
162580.0	59777.246351	0.001	0.125175
162600.0	59784.520293	0.001	0.41024
162620.0	59791.696544	0.001	0.949991
162640.0	59799.078536	0.001	0.226436
162660.0	59806.365208	0.001	0.580197
162680.0	59813.689517	0.001	0.324885
162700.0	59821.051293	0.001	0.281832
162720.0	59828.772419	0.001	0.160098
162740.0	59836.14967	0.001	0.163254
162760.0	59843.493103	0.001	0.406179
162780.0	59851.014781	0.001	0.282218
162800.0	59858.384701	0.001	0.0540518
162820.0	59865.603435	0.001	0.087886
162840.0	59872.871002	0.001	0.21757
162860.0	59880.176317	0.001	0.204423
162880.0	59887.435199	0.001	0.325482
162900.0	59894.787889	0.001	0.771762
162920.0	59902.258538	0.001	0.127932
162940.0	59909.898563	0.001	0.212461
162960.0	59917.235293	0.001	0.39958
162980.0	59924.592525	0.001	0.179906
163000.0	59932.085376	0.001	0.190106
163020.0	59939.390712	0.001	0.138634
163040.0	59946.88292	0.001	0.119039
163060.0	59954.345677	0.001	0.148967
163080.0	59961.81995	0.001	0.361727
163100.0	59969.137867	0.001	0.162435
163120.0	59976.394505	0.001	0.412156
163140.0	59983.768543	0.001	0.42554
163160.0	59991.109587	0.001	0.108727
163180.0	59998.512938	0.001	0.332442
163200.0	60005.695015	0.001	0.633367
163220.0	60012.996248	0.001	0.133195
163240.0	60020.427021	0.001	0.277452
163260.0	60027.847074	0.001	0.102297
163280.0	60035.139055	0.001	0.42961
163300.0	60042.438128	0.001	0.230085
163320.0	60049.669226	0.001	0.476013
163340.0	60057.166736	0.001	0.33594
163360.0	60064.45526	0.001	0.222705
163380.0	60071.855098	0.001	0.348674
163400.0	60079.386394	0.001	0.569229
163420.0	60086.7952	0.001	0.369124
163440.0	60094.071403	0.001	0.33939
163460.0	60101.505159	0.001	0.202032
163480.0	60108.75947	0.001	0.194971
163500.0	60116.072326	0.001	0.245977
163520.0	60123.282395	0.001	0.059737
163540.0	60130.619282	0.001	0.509885
163560.0	60137.958459	0.001	0.315076
163580.0	60145.094352	0.001	0.167594
163600.0	60152.622017	0.001	0.215363
163620.0	60160.045919	0.001	0.194043
163640.0	60167.393704	0.001	0.44726
163660.0	60174.795302	0.001	0.43717
163680.0	60181.961735	0.001	0.312864
163700.0	60189.394099	0.001	0.338581
163720.0	60196.628938	0.001	0.563171
163740.0	60203.988016	0.001	0.347764
163760.0	60211.358369	0.001	0.116936
163780.0	60218.636889	0.001	0.157278
163800.0	60226.026171	0.001	0.243258
163820.0	60233.326259	0.001	0.11012
163840.0	60240.738224	0.001	0.427785
163860.0	60247.906025	0.001	0.562415
163880.0	60255.183887	0.001	0.318954
163900.0	60262.506036	0.001	0.836451
163920.0	60269.898475	0.001	0.536879
163940.0	60277.16292	0.001	0.478544
163960.0	60284.530548	0.001	0.168448
163980.0	60292.031245	0.001	0.599717
164000.0	60299.49861	0.001	0.298483
164020.0	60306.877164	0.001	0.419736
164040.0	60314.270364	0.001	0.15615
164060.0	60321.598471	0.001	0.44547
164080.0	60328.896804	0.001	0.283326
164100.0	60336.251154	0.001	0.145672
164120.0	60343.462853	0.001	0.25397
164140.0	60350.87495	0.001	0.485757
164160.0	60358.287518	0.001	0.379572
164180.0	60365.47121	0.001	0.425493
164200.0	60372.84515	0.001	0.187206
164220.0	60380.188432	0.001	0.348195
164240.0	60387.47482	0.001	0.930179
164260.0	60394.799149	0.001	0.623639
164280.0	60402.196871	0.001	0.364614
164300.0	60409.427801	0.001	0.510011
164320.0	60416.760617	0.001	0.116413
164340.0	60424.104476	0.001	0.120544
164360.0	60431.422019	0.001	0.238743
164380.0	60438.682204	0.001	0.763783
164400.0	60445.949132	0.001	0.395288
164420.0	60453.218212	0.001	0.204462
164440.0	60460.696766	0.001	0.0949794
164460.0	60467.954495	0.001	0.508687
164480.0	60475.303862	0.001	0.860578
164500.0	60482.677179	0.001	0.724778
164520.0	60490.105154	0.001	0.359155
164540.0	60497.369136	0.001	0.6337
164560.0	60504.780083	0.001	0.309535
164580.0	60512.068238	0.001	0.215353
164600.0	60519.435788	0.001	0.513561
164620.0	60526.89888	0.001	0.241722
164640.0	60534.211481	0.001	0.491575
164660.0	60541.465381	0.001	0.278415
164680.0	60548.82279	0.001	0.499873
164700.0	60556.243914	0.001	0.527237
164720.0	60563.666519	0.001	0.48806
164740.0	60570.914587	0.001	0.669881
164760.0	60578.14238	0.001	0.160829
164780.0	60585.429281	0.001	0.314663
164800.0	60592.665609	0.001	0.15275
164820.0	60599.893954	0.001	0.453883
164840.0	60607.30444	0.001	0.302803
164860.0	60614.599424	0.001	0.496287
164880.0	60622.078753	0.001	0.695046
164900.0	60629.377785	0.001	0.446332
164920.0	60636.579988	0.001	0.142649
164940.0	60643.857386	0.001	0.829673
164960.0	60651.203708	0.001	0.482516
164980.0	60658.709151	0.001	0.0824
165000.0	60666.218874	0.001	0.257869
165020.0	60673.453868	0.001	1.06346
165040.0	60680.798781	0.001	0.472862
165060.0	60688.190968	0.001	0.132779
165080.0	60695.6408	0.001	0.749626
165100.0	60703.035996	0.001	0.678831
165120.0	60710.335266	0.001	0.919161
165140.0	60717.526904	0.001	0.405574
165160.0	60725.206466	0.001	0.212642
165180.0	60732.460068	0.001	0.636358
165200.0	60739.599357	0.001	0.55512
165220.0	60747.240281	0.001	0.198741
165240.0	60754.645691	0.001	0.347985
165260.0	60761.912814	0.001	0.529443
165280.0	60769.360092	0.001	0.473954
165300.0	60776.758713	0.001	0.731869
165320.0	60784.127512	0.001	0.150214
165340.0	60791.60281	0.001	0.485752
165360.0	60798.985759	0.001	0.90613
165380.0	60806.334395	0.001	0.026365
165400.0	60813.56977	0.001	0.297769
165420.0	60820.890642	0.001	0.548056
165440.0	60828.211321	0.001	0.289565
165460.0	60835.474823	0.001	0.518416
165480.0	60842.824522	0.001	0.126918
165500.0	60850.261608	0.001	0.345732
165520.0	60857.541126	0.001	0.582325
165540.0	60864.912338	0.001	0.304247
165560.0	60872.425451	0.001	0.47254
165580.0	60879.686426	0.001	0.365127
165600.0	60886.97434	0.001	0.417366
165620.0	60894.13388	0.001	0.440773
165640.0	60901.528439	0.001	0.328601
165660.0	60908.971294	0.001	0.42376
165680.0	60916.305292	0.001	0.816918
165700.0	60923.766301	0.001	0.054364
165720.0	60931.307444	0.001	0.269954
165740.0	60938.54877	0.001	0.659767
165760.0	60945.993701	0.001	0.867133
165780.0	60953.357024	0.001	0.160008
165800.0	60960.551306	0.001	0.207771
165820.0	60967.894762	0.001	0.69128
165840.0	60975.19934	0.001	0.108085
165860.0	60982.527354	0.001	0.13516
165880.0	60989.879065	0.001	0.289004
165900.0	60997.063498	0.001	0.484664
165920.0	61004.429358	0.001	0.571275
165940.0	61011.647931	0.001	0.667861
165960.0	61019.012022	0.001	0.565456
165980.0	61026.464779	0.001	0.500799
166000.0	61033.862988	0.001	0.675737
166020.0	61041.469496	0.001	0.765432
166040.0	61048.825904	0.001	0.107346
166060.0	61056.205358	0.001	0.169236
166080.0	61063.53299	0.001	0.202463
166100.0	61070.833261	0.001	0.544029
166120.0	61078.219094	0.001	0.665678
166140.0	61085.546003	0.001	0.108236
166160.0	61092.924245	0.001	0.426782
166180.0	61100.250667	0.001	0.574685
166200.0	61107.571877	0.001	0.167272
166220.0	61114.852982	0.001	0.488652
166240.0	61122.163435	0.001	0.892142
166260.0	61129.524511	0.001	0.110834
166280.0	61136.932924	0.001	0.183722
166300.0	61144.222579	0.001	0.241898
166320.0	61151.478399	0.001	0.166099
166340.0	61158.892897	0.001	0.254218
166360.0	61166.343704	0.001	0.186809
166380.0	61173.73387	0.001	0.506946
166400.0	61181.189893	0.001	0.577581
166420.0	61188.496897	0.001	0.629891
166440.0	61195.750761	0.001	0.48189
166460.0	61203.032119	0.001	0.929466
166480.0	61210.439062	0.001	0.194795
166500.0	61217.852387	0.001	0.140387
166520.0	61225.156651	0.001	0.107971
166540.0	61232.675534	0.001	0.45385
166560.0	61240.045773	0.001	0.421662
166580.0	61247.4294	0.001	0.443681
166600.0	61254.866928	0.001	0.197923
166620.0	61262.204178	0.001	0.353004
166640.0	61269.508066	0.001	0.141269
166660.0	61277.04669	0.001	0.558849
166680.0	61284.342489	0.001	0.511645
166700.0	61291.692178	0.001	0.197804
166720.0	61298.954094	0.001	0.538861
166740.0	61306.365237	0.001	0.490754
166760.0	61313.696141	0.001	0.566417
166780.0	61321.142596	0.001	0.397637
166800.0	61328.560309	0.001	0.421157
166820.0	61335.90275	0.001	0.27566
166840.0	61343.178536	0.001	0.291822
166860.0	61350.474071	0.001	0.158315
166880.0	61357.868516	0.001	0.158683
166900.0	61365.118232	0.001	0.405393
166920.0	61372.331537	0.001	0.512864
166940.0	61379.624327	0.001	0.262518
166960.0	61387.084904	0.001	0.107209
166980.0	61394.51664	0.001	0.568656
167000.0	61401.884958	0.001	0.469695
167020.0	61409.206534	0.001	0.21346
167040.0	61416.677608	0.001	0.541104
167060.0	61424.074894	0.001	0.774558
167080.0	61431.371232	0.001	0.36649
167100.0	61438.822477	0.001	0.184482
167120.0	61446.081707	0.001	0.391463
167140.0	61453.551651	0.001	0.983338
167160.0	61460.808785	0.001	0.775495
167180.0	61468.070174	0.001	0.578399
167200.0	61475.307941	0.001	0.387468
167220.0	61482.658759	0.001	0.234375
167240.0	61490.056095	0.001	0.383266
167260.0	61497.336115	0.001	0.0905764
167280.0	61504.629086	0.001	0.101453
167300.0	61512.145653	0.001	0.504112
167320.0	61519.343544	0.001	0.475789
167340.0	61526.851474	0.001	0.753936
167360.0	61534.273155	0.001	0.327715
167380.0	61541.701046	0.001	0.400766
167400.0	61549.092087	0.001	0.23767
167420.0	61556.504487	0.001	0.241687
167440.0	61563.957742	0.001	0.218561
167460.0	61571.383539	0.001	0.240434
167480.0	61578.726033	0.001	0.54635
167500.0	61585.973035	0.001	0.438415
167520.0	61593.415725	0.001	0.102551
167540.0	61600.794986	0.001	0.457734
167560.0	61608.001461	0.001	0.152547
167580.0	61615.319782	0.001	0.57701
167600.0	61622.694945	0.001	0.271949
167620.0	61629.938951	0.001	0.123628
167640.0	61637.35659	0.001	0.126437
167660.0	61644.781581	0.001	0.210622
167680.0	61652.175062	0.001	0.160663
167700.0	61659.534963	0.001	0.167393
167720.0	61667.028601	0.001	0.438053
167740.0	61674.368167	0.001	0.378562
167760.0	61681.624563	0.001	0.0945549
167780.0	61688.980723	0.001	0.632344
